system:index,2022-10-08,2022-10-15,2022-10-22,2022-10-29,2022-11-05,2022-11-12,2022-11-19,2022-11-26,2022-12-03,2022-12-10,2022-12-17,2022-12-24,2022-12-31,2023-01-07,2023-01-14,2023-01-21,2023-01-28,2023-02-04,2023-02-11,2023-02-18,2023-02-25,2023-03-04,2023-03-11,2023-03-18,2023-03-25,2023-04-01,2023-04-08,2023-04-15,2023-04-22,2023-04-29,2023-05-06,2023-05-13,2023-05-20,2023-05-27,2023-06-03,2023-06-10,2023-06-17,2023-06-24,2023-07-01,2023-07-08,2023-07-15,2023-07-22,2023-07-29,2023-08-05,2023-08-12,2023-08-19,2023-08-26,2023-09-02,2023-09-09,2023-09-16,2023-09-23,2023-09-30,2023-10-07,2023-10-14,2023-10-21,2023-10-28,2023-11-04,2023-11-11,2023-11-18,2023-11-25,2023-12-02,2023-12-09,2023-12-16,2023-12-23,2023-12-30,2024-01-06,2024-01-13,2024-01-20,2024-01-27,2024-02-03,2024-02-10,2024-02-17,2024-02-24,2024-03-02,2024-03-09,2024-03-16,2024-03-23,2024-03-30,2024-04-06,2024-04-13,2024-04-20,2024-04-27,2024-05-04,2024-05-11,2024-05-18,2024-06-01,2024-06-08,2024-06-15,2024-06-22,2024-06-29,2024-07-06,2024-07-13,2024-07-20,2024-07-27,2024-08-03,2024-08-10,2024-08-17,2024-08-24,2024-08-31,2024-09-07,2024-09-14,2024-09-21,2024-09-28,2024-10-05,id,.geo
0_0000000000000000011c,8.813006426376083,9.595152277172392,10.781128008621721,9.67699077954736,9.196325789326627,9.98973176865046,9.895859178541492,7.714003911707181,8.67231768650461,10.610310142497903,7.6352766135792125,11.09894383906119,8.912925398155908,9.342816429170158,9.245695126332176,11.460222129086336,11.690025146689019,9.1674769488684,9.866457110924841,9.471592623637887,9.437384744341996,12.098197820620285,10.088118189438392,9.50720871751886,10.108255099189718,10.52004550353251,8.017546800782341,16.168818105616094,10.373545683151717,10.704073364467328,11.149762503492596,10.41678541492037,10.645793517742387,9.226278290025146,9.11537720033529,9.884329421626154,8.3743922883487,8.444578313253011,7.388165489162975,8.111998563046342,8.882624835349059,5.8471751886001675,7.556627948748653,9.874553945635254,8.084436993573624,8.414142018919888,7.750197581128008,7.771524368339122,8.047932383347304,8.86265117949946,7.6125154672095166,8.963118189438392,1.522939368538698,2.10221530355646,1.0904442581726739,1.2284786253143336,1.642775915060073,1.415653813914501,0.822911427773121,2.335978924679679,1.3640514110086617,1.0030846605196984,1.5215171835708299,1.3113998323554068,1.467873707739592,1.7628248113998324,2.7251969823973172,1.0540234702430846,2.429226040793518,1.7067057837384745,1.8923721709974852,2.2737426655490363,3.4462593516209474,1.7746521374685666,2.6536546521374684,3.075272422464375,2.0685456831517177,1.8334660519698243,1.6610435875943002,1.1725286392847163,1.3700083822296731,1.4615129924559935,1.5355406538139145,1.3753287031493235,1.095047499301481,1.4433291770573566,1.2974116974116974,0.6807879295892708,0.6793797150041911,1.121518381032212,1.2125174629784856,1.0811120424699638,0.019572506286672255,1.273281642917016,1.297513271863649,0.9374565920249074,0.45648425338282844,0.9020033528918692,0.9049335408933064,0.7760100586756077,0.7380553227158425,0.8984702430846604,1.356592024907197,1.7179738953418753,285,"{""type"":""Polygon"",""coordinates"":[[[34.281617422123325,31.30867070284492],[34.28149527688011,31.299648241508105],[34.29200280123001,31.299542932962073],[34.29212594914042,31.308565339836566],[34.281617422123325,31.30867070284492]]]}"
0_0000000000000000011d,8.248127968706342,10.13882369376921,10.680074242605675,9.453991537939569,9.974615814473315,11.041512992455992,10.306265716680636,8.55349538977368,10.823168482816428,10.84628667225482,8.858575020955573,11.23574182732607,10.678239731768649,10.3516512992456,10.049215662794873,11.682326068734282,11.254191114836546,9.99499860296172,9.432201732327465,10.492070410729253,10.679966471081308,13.092978485610505,10.128345906677843,10.875356244761106,10.974165968147526,11.620871751886002,9.240625873148923,13.722422464375525,12.353646269907795,11.662539416437152,11.680846605196981,11.447555183012014,12.106230790723664,10.006328583403185,10.470131321598211,10.320625873148924,9.510149483095837,9.712704067377159,6.86968426934898,7.597425458028979,9.68474434199497,6.552975691533947,9.393198419350977,9.971751886001675,9.625677563565242,9.322057238654054,10.16533349299485,8.195365824452162,7.458340318524726,9.51163932463178,9.644318045743024,8.422254819782061,1.6807208717518862,2.362136271105257,1.418357082984074,1.4532271584241407,2.3433612740989105,1.416764459346186,1.378457669740151,3.075963956412406,1.564576697401509,1.2458172673931267,1.598390611902766,1.3368538697960324,1.4906063146130206,1.7547164012293939,2.034300083822297,1.126976809164571,1.2886560491757475,1.4903394803017602,0.8126571668063705,1.2296241967029895,1.5648784576697399,1.302347024308466,1.5393126571668065,1.6648365465213746,1.5915549036043586,1.7267183570829843,1.8914850516904167,1.6202919810002794,1.5975943000838224,1.8056328583403183,2.2104610226320203,1.524935137508482,1.2702067616652695,1.4465632858340318,0.9967389135033728,1.0511204246996368,1.0190037121302837,1.2981439348581008,1.3928751047778711,1.1075719474713606,0.04469823973176866,1.323365465213747,1.3597932383347302,0.9249191713567236,0.5948449287510478,1.2620452640402349,0.9488564243803138,0.9940597932383348,0.9080645161290323,1.2604568315171836,1.4116512992455992,1.9412285953777992,286,"{""type"":""Polygon"",""coordinates"":[[[34.28149527688011,31.299648241508105],[34.28137321623416,31.290630184618966],[34.29187973790399,31.290525006893592],[34.29200280123001,31.299542932962073],[34.28149527688011,31.299648241508105]]]}"
0_0000000000000000011e,8.479460290827742,10.809354026845638,11.179434324065198,10.44636465324385,10.71371644295302,11.581480704697986,9.579739932885905,7.434130313199104,10.818057885906041,10.722804809843401,8.156019295302015,11.677202181208052,10.792953020134227,10.344770693512302,9.493815915627994,11.807328020134227,11.107005033557046,10.006851230425054,8.912444071588368,10.690939597315438,9.93794043624161,12.484546979865772,9.839660234899329,12.937709731543624,10.131012304250559,10.641682646212848,9.009731543624163,15.20570469798658,11.778062080536913,11.376191275167786,11.419085570469798,11.636598154362414,11.432932046979865,9.923573825503357,10.405019574944072,10.496490492170022,9.831969079578142,9.589829018855864,6.809907318632151,7.369594918504314,9.505261265580058,6.4755536912751674,10.368288590604026,9.592102109300095,9.792857142857143,10.11725790987536,10.88940556088207,8.712368168744009,7.322413310961968,10.285174976030682,9.940424256951104,8.622105704697987,1.6762863534675616,2.291383029721956,2.1468959731543626,1.690834731543624,2.4139261744966443,1.5487625838926176,1.5078020134228185,3.141862416107383,1.8853942953020133,1.4776845637583893,1.6353901006711409,1.6799860178970918,1.4676649888143176,1.8979670022371364,1.883087248322148,1.67881711409396,1.4526565995525726,1.714668624161074,0.9135067114093958,1.8759437919463087,2.4435084241823586,1.3676510067114092,1.6606543624161072,1.8339765100671142,1.6914639261744966,1.817890100671141,1.8616442953020136,1.9910738255033555,1.9512583892617448,1.763246644295302,1.861849832214765,1.3435934004474273,1.3804362416107383,1.2096336689038032,1.0829548178331736,0.848895413870246,0.9125119846596356,1.2655321188878237,1.2510906040268457,1.0027684563758388,0.07648909395973154,1.3036703020134226,1.4357941834451902,0.9885546500479385,0.6086637104506231,0.8043624161073826,0.8878954937679772,1.111126957494407,1.4495297805642635,1.4587458053691276,1.5140100671140941,2.0687679769894536,287,"{""type"":""Polygon"",""coordinates"":[[[34.28137321623416,31.290630184618966],[34.28125124018581,31.281607692545915],[34.2917567591627,31.28150249210986],[34.29187973790399,31.290525006893592],[34.28137321623416,31.290630184618966]]]}"
0_0000000000000000011f,17.828453579418348,20.98358501118569,20.1830297219559,19.179609699584535,19.45232102908278,22.764534395973158,20.84677013422819,19.010696308724835,18.48688478747204,21.5474409448819,20.989059004474278,24.245738255033565,23.111191275167787,18.055956375838925,19.8225790987536,24.943530480984347,16.676510067114094,21.462388143176735,18.43163031319911,22.057617449664434,16.664513422818796,23.14588926174497,18.36634647651007,19.620218120805376,15.302404921700225,19.45780201342282,15.033668903803136,24.951761744966447,22.44880872483222,21.285983940556093,21.766093400447428,21.82292365771813,18.50677852348994,16.424622483221484,17.465170581655485,20.20578859060403,19.551605944391184,21.730177372962615,19.18880632790029,18.610222914669226,18.70563279002877,16.710570469798657,17.815604026845644,20.074005273250243,14.866259188239054,16.925359539789074,18.595997123681695,18.87541946308725,16.360388702460853,18.427876318312563,16.392341802492815,16.824161073825508,2.2006991051454143,2.67561121764142,2.5807927852349004,1.4800545302013426,2.8637583892617453,1.7212667785234903,1.6116540827740495,3.5225461409395984,2.2257298657718128,1.6052181208053693,2.0200335570469803,2.031916946308726,1.6034004474272934,1.9371923937360183,2.3636409395973157,2.1789499440715887,1.7872203579418346,2.0808221476510074,1.0416107382550337,1.7185961968680092,2.1894295302013425,1.5340813758389265,1.9755033557046986,2.5187080536912756,1.8900167785234905,1.890364932885906,2.3503607382550338,2.598993288590605,2.5561703020134234,2.1825713087248326,2.0056711409395978,1.4546979865771816,1.847000838926175,1.2003355704697987,1.1089525407478429,1.1498601789709175,0.8879354426334294,1.4531639501438163,1.4370525727069352,1.1949664429530205,0.06409395973154364,1.4994337248322152,1.6014121923937361,1.190807766059444,0.9839309683604989,0.9386744966442956,1.0415747842761267,1.138791946308725,1.7889618922470434,1.7472734899328861,1.7149808245445832,2.4621284755512955,288,"{""type"":""Polygon"",""coordinates"":[[[34.28125124018581,31.281607692545915],[34.281129263970804,31.272589709523377],[34.291633865006496,31.27248446021173],[34.2917567591627,31.28150249210986],[34.28125124018581,31.281607692545915]]]}"
0_00000000000000000120,32.673453978907,28.871951901565996,29.133796740172578,33.64125838926174,29.536758948545867,34.188234060402685,32.37590604026845,32.44239373601789,27.734867170022373,29.034630350194558,34.29369407158837,28.622420302013424,31.81723154362416,30.601468120805364,31.30417066155321,32.58981263982103,24.393162751677853,26.838080257270693,24.905184563758393,30.458485738255035,29.62183305369128,29.26885906040269,27.885584451901572,25.421015100671138,22.840458612975393,28.98416826462129,24.320721476510066,30.9483081655481,30.426909955257273,32.08311760945989,26.4971644295302,27.91298238255034,22.222525167785232,18.967491610738257,21.51006711409396,24.780369127516774,26.678116011505274,27.216778523489932,27.777528763183128,28.36265580057526,23.24521812080537,26.210738255033558,21.124796260786194,25.429278523489934,17.182690156599552,18.633089645254078,25.43869846596357,25.99695589645254,25.28399049217002,23.435522531160114,23.40983940556088,25.222944630872483,2.1564876957494405,2.644558964525407,2.8530690715883673,1.9271392617449663,3.0012793624161076,2.0451761744966444,1.7597804809843398,3.42986577181208,2.4650587248322147,1.6429697986577183,2.2364429530201346,2.1799664429530203,1.9149021252796423,2.236521252796421,3.164812639821029,3.3947776845637585,2.2073266219239374,2.50753355704698,1.6626677852348994,2.357074944071589,3.0656459731543624,2.1537192393736015,2.4557466442953024,3.179460290827741,2.801719798657718,2.601979865771812,3.2960822147651005,2.662646812080537,3.2140436241610737,2.9519295302013426,2.9590268456375837,1.9496436561201664,2.1035584451901563,2.296749161073826,1.56142138063279,1.6077321029082774,1.3437679769894535,1.812715723873442,1.682857941834452,1.420329977628635,0.422630033557047,1.6976510067114097,1.792435682326622,1.4080177372962606,1.4603307766059443,1.1154362416107384,1.3465004793863855,1.263305369127517,2.5166946308724834,2.158557046979866,1.9318312559923296,3.0445589645254074,289,"{""type"":""Polygon"",""coordinates"":[[[34.281129263970804,31.272589709523377],[34.28100737235386,31.263567138373787],[34.2915108859262,31.263461968568556],[34.291633865006496,31.27248446021173],[34.281129263970804,31.272589709523377]]]}"
0_00000000000000000121,17.09992209971237,16.042673378076067,15.230465004793865,11.475855704697988,12.257774049217002,16.45918624161074,12.18006291946309,7.62646812080537,16.95381711409396,,18.72032913843175,17.28011325503356,14.292697147651008,14.52575503355705,15.760658357302656,17.024684004474278,12.299748322147655,14.565911633109625,11.744530201342283,13.530788590604029,14.0381711409396,17.681258389261746,13.488877237136467,13.889681208053693,10.122944630872485,13.92758868648131,11.67712527964206,17.36593959731544,15.670878076062642,14.183868648130394,14.84473993288591,14.034514821029084,14.548238255033558,10.838548657718123,12.491191275167788,13.003733221476512,12.206903163950148,11.43133988494727,10.270517737296263,10.649376797698947,11.744954458293387,9.297583892617451,12.313878235858104,9.500455417066158,10.707390540108662,11.85149808245446,11.234096356663475,11.354110738255036,9.477670581655483,13.340532118887824,13.54624880153404,11.267659395973157,2.4430369127516784,2.9019295302013424,3.2085570469798665,2.144840604026846,3.4501887583892623,2.2421140939597324,1.893812919463088,3.9372567114093964,2.7309689597315443,1.7182885906040273,2.157885906040269,2.332592281879195,1.9156459731543625,2.197706935123043,2.3349412751677856,2.350293624161074,1.8795581655480988,1.9560570469798662,1.2094798657718124,1.9280480984340047,2.2885486577181213,1.8307046979865775,2.381602348993289,2.8721686241610747,2.6013842281879196,2.2093791946308725,2.4351300335570474,1.8628285794183448,3.0299161073825505,2.6503271812080538,2.311912751677853,2.05367489613295,2.1906250000000003,2.0794882550335574,1.7020973154362418,1.8542505592841168,1.5263902205177375,2.041610738255034,2.1366610738255036,1.6886744966442955,0.3838087248322149,2.037625838926175,2.05601230425056,1.769343240651966,1.2123801534036436,1.2404865771812081,1.5006591562799618,1.4915100671140944,2.693204697986578,2.94635067114094,2.2404602109300096,3.4849352828379683,290,"{""type"":""Polygon"",""coordinates"":[[[34.28100737235386,31.263567138373787],[34.280885480570504,31.254544618311705],[34.29138807618611,31.254439476585354],[34.2915108859262,31.263461968568556],[34.28100737235386,31.263567138373787]]]}"
0_00000000000000000122,6.315280441035475,8.227810402684565,10.074185043144777,6.435220917225953,8.360668344519016,9.88550755033557,7.11714345637584,8.623182326621926,8.33202600671141,4.990646094503376,8.084353741496598,8.257859340044746,11.158892617449663,8.594505033557049,7.407088926174498,6.09278523489933,8.000063694267515,5.2299496644295305,6.221124161073826,6.269358221476511,7.543777964205818,8.726254194630874,6.517876118568233,7.305662751677853,7.425852908277406,7.962214964845,6.419742729306489,13.0190855704698,7.845184563758391,7.543551454138703,8.673719638862257,8.717225950783,9.041543624161074,7.838674496644297,7.859284116331097,7.437220357941834,7.294187440076704,7.410894055608821,6.561732981783318,7.12641418983701,6.671692233940557,5.3778859060402695,7.32884707574305,6.30663950143816,8.364065995525728,9.06670661553212,7.615520134228188,9.148873441994251,5.110248881431768,8.41463326941515,7.849131112176416,6.234731543624163,2.380942393736018,3.3980584851390225,3.8652474832214776,2.075482382550336,3.552104306487696,2.2212248322147654,2.0150796979865775,3.192293064876958,2.9140310402684566,1.8091778523489934,2.475889261744967,2.4145805369127524,1.9374832214765103,2.3214345637583897,2.7927013422818794,1.910213926174497,2.139261744966443,2.0224272930648777,1.3987416107382553,2.1111017897091724,2.298573825503356,2.0478607382550336,2.432332214765101,2.7864932885906044,2.8175964765100674,2.4255159395973154,2.761612136465325,2.6516946308724836,3.1734479865771816,3.0049312879514227,2.751090604026846,2.373909395973155,2.337659395973155,2.011535234899329,1.8391179290508148,2.287444071588367,1.5954578139980826,2.2594439117929053,2.177796420581656,1.903299776286354,0.2010276845637584,2.297965604026846,2.2959591722595083,1.9992809204218605,1.4615891658676894,1.2329697986577184,1.6527325023969326,1.6651845637583893,2.580285234899329,3.0256921140939603,2.4918744007670193,4.338350910834133,291,"{""type"":""Polygon"",""coordinates"":[[[34.280885480570504,31.254544618311705],[34.28076375815065,31.24552648224803],[34.29126526627691,31.245421419353395],[34.29138807618611,31.254439476585354],[34.280885480570504,31.254544618311705]]]}"
0_00000000000000000123,4.291228484776872,5.737096774193548,7.387687581235969,4.709641577060933,6.0904604356217265,5.876530190239868,4.710636889991728,4.1036724565756835,4.146137303556658,3.0768403639371384,,5.020471464019852,,6.029852495175076,3.3015170670037928,3.9549118387909328,7.746460980036298,4.358340226082163,5.219065343258892,3.2,5.981208053691275,5.372883926109734,3.736393713813069,4.64665012406948,6.706658395368073,5.150785773366419,3.682740556934106,6.344292803970223,4.924069478908189,4.674110835401159,6.426751742880776,6.71358856197566,6.936302729528534,6.990653432588916,5.888319744771358,5.692886683209263,5.03941864587026,5.079321753515303,4.24878884556304,5.139548623419591,5.158667139312301,3.748883374689826,4.73424317617866,5.3914805624483035,7.066843908779393,8.08065697743117,5.349237858915279,7.379534444050575,3.7973669699476154,5.806664303438496,5.379971641261965,3.921546732837056,2.483429831816929,3.547122769703416,4.374979321753515,2.068341604631928,3.3699614006065617,2.530976013234078,2.3871091811414393,3.7134960022056798,3.0284119106699756,2.274590570719603,3.0329859387923905,2.13120347394541,2.2054204576785224,2.772040253653157,2.8030810587262205,3.331389578163772,2.644196305486628,2.887613730355666,1.6024498886414256,3.213289219740833,3.1396195202646817,2.543403693931398,3.5188172043010755,3.4589467879790465,3.3129928315412194,4.006252056597565,4.5202672605790655,3.8102839812517235,4.649927607765713,3.552850053172634,3.331563275434244,3.3536689117334286,2.9882850840915363,2.504156327543424,2.520855488597424,2.721353735869865,2.169088975540589,2.776970341486471,3.009484422387648,2.7481940998070034,1.0092018196856907,2.7745657568238213,2.745643782740557,2.4136594588207494,1.8690180786954982,1.7746236559139785,2.0918350466737565,2.123242349048801,3.5937965260545908,3.833684863523574,3.6186813186813187,5.475446059317027,292,"{""type"":""Polygon"",""coordinates"":[[[34.28076375815065,31.24552648224803],[34.280642035564824,31.236503938703557],[34.29114254095375,31.23639892921911],[34.29126526627691,31.245421419353395],[34.28076375815065,31.24552648224803]]]}"
0_00000000000000000124,11.816649044486216,11.229413377192984,11.99765037593985,9.331875,10.743023574561404,13.632504111842104,10.58231907894737,11.893854166666667,8.530098684210529,10.942680921052633,,12.929995888157894,19.75,10.525169956140353,22.4124750499002,,9.440666118421053,11.573464912280702,9.072615131578948,12.60829420970266,15.665968063872258,8.598972039473683,7.898053728070177,7.53108552631579,10.239322916666667,8.786421326754386,8.333415570175438,9.871203399122807,11.895189144736843,9.305368890977444,10.5546405075188,11.563956766917295,10.53657072368421,8.935567434210526,10.96952929197995,9.729331140350878,12.069102443609026,9.992504699248121,10.787969924812032,9.44111842105263,9.891999530075188,10.236480263157894,9.590730733082708,11.9953007518797,10.050031328320802,12.855451127819551,9.98935620300752,10.116600093984962,10.530770285087721,13.013357612781954,11.867375469924811,7.948807565789473,6.531537828947369,9.312406015037595,8.796813322368422,6.604625822368422,8.14821134868421,7.074484649122807,8.008326480263158,8.34891721491228,6.019969846491229,7.883470394736844,6.541990131578948,8.346488486842105,8.888252467105264,7.483629385964911,9.367770010964913,7.563007127192982,8.504495614035088,9.82967379385965,2.503353658536586,6.244078947368421,7.1203125,5.160892857142857,9.170860745614034,6.0431469298245615,5.709834155701755,9.551105651105651,13.82159090909091,9.319683069224357,8.15847263192396,7.29078673245614,7.139523026315789,9.081414473684212,9.398273026315792,8.443338815789474,9.890343045112783,8.13689692982456,10.215237312030075,10.76608317669173,10.18514254385965,9.252302631578946,8.907894736842106,9.077261513157895,10.09484649122807,7.561325187969925,8.021957236842105,8.312911184210526,6.818843984962407,7.599572368421053,5.362582236842106,6.250308388157896,8.879816729323311,10.079147086466167,293,"{""type"":""Polygon"",""coordinates"":[[[34.280642035564824,31.236503938703557],[34.28052039757824,31.227485806858578],[34.29101990021696,31.22738085027323],[34.29114254095375,31.23639892921911],[34.280642035564824,31.236503938703557]]]}"
0_0000000000000000013c,3.0397273718647764,3.6830316091954023,4.239395313681028,4.2559082892416225,4.75370774263904,4.591237731733915,3.515418069584736,3.8357566137566135,1.8975736095965103,3.97062159214831,2.8633962780514506,3.6300629447181163,3.088276990185387,3.852835332606325,2.5856065270935957,3.2987760141093476,3.362068338785896,1.7816793893129774,2.7361111111111107,3.4998730158730162,4.320907029478459,3.3373664122137408,1.7053435114503817,4.7662962962962965,3.496851851851852,3.2136314067611775,2.9860414394765544,4.271658456486043,3.2005908289241622,3.2327862595419847,4.172834467120182,3.909375157470395,4.02358201058201,3.7154307524536536,3.270797891675754,3.999963649581971,4.123159486016629,4.561148904006047,3.2010749337903106,3.989365079365079,3.8380717804363123,2.193156565656566,4.958023056550865,3.843303099017385,3.0001965230536656,3.1578084415584415,4.332477800280418,3.3948616087656434,3.1518588664421996,6.8221139971139975,8.394625331048449,6.154907306434023,0.7436781609195403,0.8471500721500722,0.9122910052910054,0.2702017448200655,1.073089947089947,0.7052380952380952,0.9406355218855217,0.8715321701199564,1.0570338058887676,0.5363973063973064,1.1654656084656085,0.3276808433296983,0.5205725190839695,0.7592874779541448,0.8086617405582924,0.1787350054525627,0.45420227920227924,1.0966778090546565,0.363047138047138,0.1975281715739731,0.443020719738277,0.6412107182940516,0.524621212121212,0.4763904034896401,0.03268811341330426,0.5099454743729553,0.7652103804484759,0.4781724137931034,1.1511068702290077,0.7301587301587303,1.294737274220033,0.794536636203303,0.5316902944383861,1.1687570145903479,0.8006198034769462,0.8122851669403394,0.5382769901853871,0.7074478067088904,1.07360959651036,0.644704433497537,0.6990458015267175,0.8076102292768959,0.7738215488215489,0.5258049886621314,0.3283182738744353,0.5889195402298849,0.5154300945967614,0.6158908045977011,0.09389312977099237,0.5076517629952745,0.8412396069538925,1.204583040112597,317,"{""type"":""Polygon"",""coordinates"":[[[34.29336013098862,31.398766645529925],[34.293236476263615,31.38974886644835],[34.30375397306761,31.389642290415193],[34.30387863012026,31.39866009021833],[34.29336013098862,31.398766645529925]]]}"
0_0000000000000000013d,4.735203385203385,5.418864318864319,5.608049608049608,5.189079989079988,5.894881244881246,5.984725634725637,5.201951951951952,5.474373464373464,3.7316625716625724,5.1984725634725635,5.3190573690573695,5.622331422331423,4.200712530712532,5.003316953316954,5.087491712491713,5.087324597324598,4.881408681408682,3.6512489762489757,5.07001911001911,4.763079443079444,5.666895986895988,5.943387933387934,3.6853262353262353,6.089230139230139,4.6656838656838655,5.277284427284428,4.635790335790336,5.448678678678678,4.934070434070436,5.071907686907687,5.626638196638198,4.955444405444405,5.782289107289108,5.319000819000819,4.518303303303304,5.314346164346165,6.296232596232597,5.370381420381421,4.067455247455248,4.991599391599392,5.557791037791038,3.2054709254709257,5.948550368550368,4.896794196794197,4.370154050154051,5.13476248976249,6.34977067977068,4.500746850746851,4.717294567294568,6.572902772902772,7.302086502086504,7.392424242424244,0.773853398853399,0.9874575874575874,0.9246068796068798,0.30317362817362814,1.0487878787878788,0.7335176085176087,0.7295864045864046,1.018248118248118,0.8387660387660387,0.523955773955774,0.9636855036855039,0.2012530712530713,0.32100737100737103,0.7505651105651107,0.8571662571662573,0.258995358995359,0.6595028011204481,0.6411801411801411,0.36625716625716626,0.42923150423150425,0.5137182637182637,0.648841113841114,0.6767676767676769,0.36253071253071256,0.17024979524979525,0.6514823914823916,0.7866249366249366,0.578992628992629,0.8358736008736009,0.7694567294567295,0.9682391482391483,0.8553059553059551,0.40245290745290746,1.1106470106470108,1.0033930033930034,0.752003822003822,0.43840411840411847,0.84006084006084,1.236718536718537,0.9849303849303849,0.44637592137592136,1.0460483210483211,1.1353262353262352,0.6594926094926095,0.4448022698022699,0.5766366366366367,0.8025818025818027,0.6265151515151516,0.14742014742014745,0.6214441714441714,1.053995553995554,1.3193020943020943,318,"{""type"":""Polygon"",""coordinates"":[[[34.293236476263615,31.38974886644835],[34.29311282136716,31.380726519922682],[34.30362931584056,31.380620000192433],[34.30375397306761,31.389642290415193],[34.293236476263615,31.38974886644835]]]}"
0_0000000000000000013e,11.178504024424091,8.984321398834302,10.292660877839896,10.929072994726619,8.894185401054678,10.136286427976685,10.781557035803496,9.332228698306965,7.501898417985013,8.138942547876768,8.843213195353078,9.856633361087983,9.14706910907577,11.719747432694978,12.154335672653739,12.23783236192062,8.626776297529837,8.253850957535388,10.586025534276992,8.105381626422426,11.43672534792435,11.141004718290315,9.120574521232308,9.085761865112405,7.441840133222316,9.745057690020221,9.117360532889258,9.499222869830698,12.542894809880655,11.183533563300426,9.110245430395304,7.87026684112446,11.09104635026367,9.710782681099085,8.49373300027755,9.689270052733834,10.370496808215377,10.74095396693232,8.67499702628762,8.935244439157845,11.027298679671704,7.914571190674438,10.92951112168431,9.66338765314619,6.689496847864874,7.726918044486737,10.838432258831924,8.142357559176878,10.363488759367193,10.451088378732008,13.144284524800762,10.565736885928393,1.1238898140438525,1.5563934816224576,1.0614460172078823,0.43957119067443795,1.2908742714404666,0.7984179850124897,0.8373438800999168,3.056516791562587,0.8626422425756314,0.5239300582847627,0.546557035803497,0.4127774473652909,0.6167277268942547,0.8556813766305857,0.8602664446294753,0.683368026644463,0.5536774909797392,0.5572201736648033,0.3916736053288926,0.47870524562864275,0.26278101582014984,0.48719400499583687,0.5122120455176241,0.9225575908964752,0.10931168470718845,0.6820524562864281,0.7175044605685739,0.6992339716902581,0.2994629475437136,0.7016216644859442,0.8258950874271441,1.062606558027041,0.5000707743547043,1.1797876769358868,1.1488783156893068,0.7774215931168471,0.6828575393521272,0.9793386463661234,1.3216208714959752,1.1473633083541495,0.1461143491534832,1.2404454621149044,1.5396197613100198,0.8768764125133817,0.7190614963720708,0.6928559533721899,0.9138456048530985,0.8281848459616985,0.21915070774354706,1.019233971690258,1.4617402164862616,1.5100154633043894,319,"{""type"":""Polygon"",""coordinates"":[[[34.29311282136716,31.380726519922682],[34.29298933580597,31.371708619111814],[34.30350482792585,31.371602231974844],[34.30362931584056,31.380620000192433],[34.29311282136716,31.380726519922682]]]}"
0_0000000000000000013f,16.169823973176864,16.1947359597653,19.192611663273865,18.260254260966754,14.19586476669461,19.274383906119034,21.691672254819785,19.38503213188042,20.498491198658844,20.074635373009226,21.027613459465933,18.927870913663035,19.966127409891033,20.417122101145573,20.74800622679919,21.08249511036603,14.973533109807212,21.18637887678123,18.47898854428612,19.870787929589273,16.971469285115557,24.223017602682315,16.787946353730096,19.516219614417437,16.65027242246438,16.817351215423308,16.784953897736806,17.515378597373576,22.016736518580615,19.440339280724867,17.493693370055485,18.50187402706263,17.481567476948864,16.48952221290864,15.473000838222973,18.398801341156748,20.734355167045866,17.972362591306435,15.31181894383906,17.028391809364155,18.539731768650462,14.991869237217102,19.664758711531555,17.028547479343793,9.612118309184533,12.31482457190756,16.71549515028141,17.002382948149926,19.44030455434479,19.00439468327147,18.877164411447733,22.34559932942163,2.890863369656329,3.0987187163214,2.413257893266276,4.2741827326068735,3.5070243084660526,3.0028918692372177,2.0642008941044985,4.242641599808407,2.0254879655131126,1.524476110645432,2.190339480301761,1.0201692412086378,2.573059513830679,1.4745096395641244,2.3152053646269914,2.99705224923163,0.5887957530036325,0.6686225202570553,0.4282481139983236,0.7142218496786814,3.386295054484494,0.5203185247275776,0.5023609946912546,3.7316848281642927,0.2380553227158425,0.714132439228835,0.94787450604718,0.7775440067057838,0.4948658843252307,0.6501257334450966,0.8218273260687344,0.945623278649264,0.3415926236378877,1.2086756077116516,1.0656568075679562,0.8281642917015928,0.7725960962758954,1.024056999161777,1.3816708577815033,1.5292679519418837,0.16022632020117356,1.380113160100587,1.4096535345068457,1.183199616812358,0.8985450844210278,1.3683067896060355,1.8996886600407141,1.541508801341157,0.8551550712489525,1.5838642078792964,2.757178780984314,1.7609268351095682,320,"{""type"":""Polygon"",""coordinates"":[[[34.29298933580597,31.371708619111814],[34.29286576532032,31.36268633098397],[34.303380255093735,31.362579923033426],[34.30350482792585,31.371602231974844],[34.29298933580597,31.371708619111814]]]}"
