2023-12-23,2023-11-10,2024-07-02,2024-09-24,2024-08-12,2024-09-25,2024-07-03,2024-01-21,2024-05-16,2024-02-26,2024-01-17,2024-01-16,2024-04-09,2023-12-16,id,2023-11-05,2023-11-22,2024-09-17,2024-09-12,2024-04-02,2024-02-21,2024-09-13,2024-05-15,2024-02-22,2024-02-14,2024-05-08,2024-03-28,2024-01-04,2024-01-05,2024-03-29,2024-01-09,2023-12-24,2023-11-17,2023-12-28,2023-11-18,2024-10-31,2024-09-05,2024-09-01,2024-02-10,2024-07-27,2024-05-04,2024-03-21,2024-03-16,2024-03-17,2024-02-02,2024-02-09,2023-10-12,2023-10-17,2023-11-29,2023-12-11,2024-06-01,2024-04-21,2024-03-05,2024-05-27,2024-03-04,2024-03-09,2024-01-28,2024-01-29,2023-12-04,2023-10-25,2023-10-29,name
644056.674655540613458,533128.270423351204954,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,641755.906756981043145,"889",285320.989250272570644,637761.636020107194781,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,616254.456157131236978,644056.674655540613458,635060.734614772722125,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,31006.104145962584880,72010.338111757766455,638854.938617332605645,641755.906756981043145,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,644056.674655540613458,638854.938617332605645,89514.599895342660602,130618.900687004555948,by Eldarj
818333.640821538516320,181771.100875585048925,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,846733.721776954014786,850034.823202124913223,850034.823202124913223,846733.721776954014786,845333.254186621983536,850034.823202124913223,805429.351568303536624,"890",102475.333103404380381,668017.229609859408811,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,841932.118452063878067,841932.118452063878067,850034.823202124913223,841932.118452063878067,832938.508565984317102,487474.061140830453951,832938.508565984317102,604998.473541887709871,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,13197.329414547191845,18799.202774227367627,721429.582692463649437,757332.140602350584231,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,850034.823202124913223,846733.721776954014786,850034.823202124913223,735424.858970880741253,33264.006743038407876,60466.016371513767808,by Eldarj
581624.540040439344011,168910.560485121794045,714716.277285497752018,714716.277285497752018,714716.277285497752018,714716.277285497752018,714716.277285497752018,686639.891636568238027,713615.911631506169215,699730.133687098394148,686639.891636568238027,679546.943033016752452,707313.821513097966090,530645.213140271720476,"891",148104.758012928679818,418434.402217461378314,714716.277285497752018,714716.277285497752018,705322.574844360817224,698229.633526881108992,714716.277285497752018,713615.911631506169215,699730.133687098394148,698229.633526881108992,710514.882075231638737,701021.148689270601608,629037.186067200265825,646743.090509033412673,701021.148689270601608,650837.387735165189952,613832.120782471145503,303201.346841281163506,615332.617295837844722,339010.983218713023234,714716.277285497752018,714716.277285497752018,714716.277285497752018,698129.600339014898054,714716.277285497752018,710514.882075231638737,701021.148689270601608,701021.148689270601608,701021.148689270601608,698129.600339014898054,698129.600339014898054,46802.707224587837118,106118.215614348766394,431530.958267152425833,468333.839510779769626,714716.277285497752018,710514.882075231638737,701021.148689270601608,713615.911631506169215,701021.148689270601608,701021.148689270601608,693728.129834254155867,698129.600339014898054,441534.309211671410594,112320.281059295040905,140616.386468685377622,by Eldarj
723859.664377220091410,273020.308439337299205,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,771854.504091808921658,785158.956308910856023,785158.956308910856023,771854.504091808921658,768253.298533031949773,785158.956308910856023,707554.246606834349222,"892",205113.243441323545994,612137.647627647500485,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,745245.631830761558376,761050.894365856773220,785158.956308910856023,761050.894365856773220,736056.684877582592890,503958.815459488017950,736056.684877582592890,573024.581808861112222,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,783958.553888866910711,785158.956308910856023,28507.952365979959723,66720.771114454080816,633039.907177225803025,662546.632954107713886,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,785158.956308910856023,779256.979860851890408,782558.084406445035711,646444.380382792442106,78004.133672766620293,146793.714930276357336,by Eldarj
285546.520176547172014,158823.647913944034372,342853.164021989854518,344253.628537675889675,342853.164021989854518,344253.628537675889675,342853.164021989854518,332649.763387224113103,342853.164021989854518,339151.935300371143967,330148.930600664054509,327848.158582231437322,342853.164021989854518,276043.330151217582170,"895",127227.194774403280462,212525.942900055553764,344253.628537675889675,342853.164021989854518,342653.097859880479518,337751.466039201710373,342853.164021989854518,342853.164021989854518,339151.935300371143967,337751.466039201710373,342853.164021989854518,342653.097859880479518,298348.448538596974686,319451.613293726579286,342653.097859880479518,320852.078595240251161,294249.424198763968889,176429.544657718448434,295549.862263339164201,185330.953368302900344,344253.628537675889675,342853.164021989854518,342853.164021989854518,337751.466039201710373,342853.164021989854518,342853.164021989854518,342653.097859880479518,342553.064504167588893,342553.064504167588893,336751.134038469288498,337551.399480363819748,3998.201126308067614,17102.589889735798351,225530.312101715710014,256136.649716036918107,342853.164021989854518,342853.164021989854518,340552.400128862296697,342853.164021989854518,340552.400128862296697,341252.632215043937322,334150.265180131886154,335950.866147539112717,235933.805410736706108,30206.958252162556164,84516.808614244640921,by Eldarj
784842.514946342678741,313291.608307154150680,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,784842.514946342678741,"932",239236.784221424895804,638166.186234597349539,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,533729.594226702232845,788743.794365287991241,583245.841640337486751,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,10110.369102298511280,20113.623550235519360,652670.940171365044080,768418.306478701881133,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,788743.794365287991241,696094.590002261567861,90376.547006046093884,168008.848527167749126,by Eldarj
691357.837424424826168,240316.081730203120969,772233.607213817304000,772233.607213817304000,772233.607213817304000,772233.607213817304000,772233.607213817304000,755295.150737808085978,772233.607213817304000,769813.997546836035326,753694.630291030625813,744982.379851308302023,769832.827298961346969,621997.453989814501256,"933",240316.081730203120969,362393.695763262163382,772233.607213817304000,772233.607213817304000,769823.412422898691148,769813.997546836035326,772233.607213817304000,772233.607213817304000,769813.997546836035326,769813.997546836035326,769832.827298961346969,769823.412422898691148,721267.597655442892574,732671.314406541525386,769823.412422898691148,740280.850348439533263,719066.882308152853511,317178.898308428295422,719066.882308152853511,356991.914475115190726,772233.607213817304000,772233.607213817304000,772233.607213817304000,768313.511699362890795,772233.607213817304000,769832.827298961346969,769823.412422898691148,769823.412422898691148,769823.412422898691148,768313.511699362890795,768313.511699362890795,33622.796053269325057,51328.591944077423250,366895.163262041460257,565569.565191022236831,772233.607213817304000,769832.827298961346969,769823.412422898691148,772233.607213817304000,769823.412422898691148,769823.412422898691148,763712.012172385351732,768313.511699362890795,369295.953758867632132,109147.443308213172713,204790.348461824352853,by Eldarj
570541.846042498364113,63079.493404164080857,733816.365306181716733,738617.932238859939389,737017.409625334665179,740218.456134123611264,733816.365306181716733,650889.251139921718277,729114.828456206130795,684800.329623503261246,646587.839366240194067,642186.404094023164362,699805.226016325526871,492916.523952349030878,"934",55267.524786646259599,352065.949151341977995,738617.932238859939389,738617.932238859939389,695203.725428862264380,683199.805270475917496,738617.932238859939389,729114.828456206130795,683199.805270475917496,683199.805270475917496,708007.920359892537817,695203.725428862264380,610375.981288236798719,616778.079333586036228,695203.725428862264380,626281.170817655976862,597157.555164023069665,272983.615298103075475,598257.916820212034509,330258.826249425590504,740218.456134123611264,737017.409625334665179,737017.409625334665179,683199.805270475917496,737017.409625334665179,704906.907328886678442,695203.725428862264380,690702.258097929530777,690702.258097929530777,683199.805270475917496,683199.805270475917496,0.000000000000000,8402.743377685546875,379579.636775835650042,408489.009631975728553,732315.875361723592505,699805.226016325526871,689501.866496367147192,729114.828456206130795,689501.866496367147192,689501.866496367147192,666094.215281767537817,675097.157008451991715,390383.138049944478553,14623.598886646941537,39962.505942041752860,by Eldarj
523648.247356190753635,172965.297857396741165,740158.635802324628457,741058.921835954999551,740158.635802324628457,741058.921835954999551,740158.635802324628457,711135.625087064458057,738244.303706449223682,735943.574321073247120,709535.113917630864307,700132.112796109868214,738044.240237516118214,505913.143601810385007,"975",143149.837392470421037,306715.964425479760394,740158.635802324628457,740158.635802324628457,738044.240237516118214,735943.574321073247120,740158.635802324628457,738244.303706449223682,735943.574321073247120,735943.574321073247120,738244.303706449223682,738044.240237516118214,634499.364389756112359,673219.583203932503238,738044.240237516118214,692325.703534743050113,559559.690425648703240,243988.014997594495071,572963.980922474758700,272805.099877750151791,741058.921835954999551,740158.635802324628457,740158.635802324628457,735643.478915494633839,740158.635802324628457,738244.303706449223682,738044.240237516118214,738044.240237516118214,738044.240237516118214,735643.478915494633839,735643.478915494633839,12003.865036010742188,26608.537368774414062,325129.701077180798166,461993.234520856174640,738244.303706449223682,738044.240237516118214,735943.574321073247120,738244.303706449223682,735943.574321073247120,736943.891558927251026,720638.669383329106495,731942.289096158696339,346436.532604890759103,83026.636428833007812,127740.991653442382812,by Eldarj
0.000000000000000,0.000000000000000,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,0.000000000000000,"1104",0.000000000000000,0.000000000000000,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,300.090637207031250,0.000000000000000,0.000000000000000,0.000000000000000,by Eldarj
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"11",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"52",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"53",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"54",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"55",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"48",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"49",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"50",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"51",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"60",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"61",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"62",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"63",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"56",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"57",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"58",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,
